COUNTRY,flows,short,ISO Code
THAILAND,"{'8': -60.0, '11': -82292.0, '12': -6244.0, '15': -1347.0, '16': -10343.0, '19': -9955.0, '23': -62.0, '24': -9.0, '28': -583.0, '29': -15674.0, '30': -57.0, '33': -33048.0, '35': -16232.0, '37': -67, '38': -60.0, '43': -11779.0, '48': -8.0, '53': -256.0, '54': -1418.0, '56': -14225.0, '61': -1080.0, '65': -109.0, '68': -138.0, '71': -11110.0, '72': -20763.0, '78': -84324.0, '81': -383.0, '82': -153.0, '87': -47.0, '92': -1408.0, '93': -1500.0, '95': -23681.0, '98': -612.0, '101': -11338.0, '103': -53087.0, '104': -103.0, '108': -4073.0, '110': -3522.0, '111': -29.0, '115': -3041.0, '116': -86.0, '117': -20.0, '118': -644.0, '121': -15790.0, '122': -325.0, '123': -523.0, '124': -320.0, '129': -132.0, '139': -76.0, '142': -15753.0, '144': -11205.0, '151': -22304.0, '156': -171.0, '159': -37.0, '160': -360.0, '161': -127.0, '162': -1676.0, '163': -7.0, '164': -2331.0, '166': -178.0, '167': -215.0, '182': -242.0, '184': -18253.0, '186': -107.0, '187': -314.0, '190': -1054.0, '192': -2812.0, '193': -276.0, '196': -43476.0, '197': -20958.0, '201': 3632496.0, '202': -60.0, '208': -199.0, '214': -12819.0, '215': -39589.0, '216': -256642.0, '222': -65.0, '223': -12192.0}",THAILAND,TH
TIMOR-LESTE,"{'11': -10555.0, '12': -35.0, '19': -4.0, '28': -62.0, '36': -7.0, '37': 0, '54': 0.0, '72': -11.0, '81': -217.0, '93': 0.0, '95': -23681.0, '98': -2.0, '101': -77.0, '151': -8.0, '160': -149.0, '162': -1969.0, '166': -1.0, '196': -5.0, '197': -18.0, '202': 8399.0, '215': -2787.0}",TIMOR-LESTE,TL
TOGO,"{'11': -408.0, '12': -220.0, '19': -6373.0, '21': -113502.0, '24': -1.0, '28': -11.0, '30': -3.0, '31': -15999.0, '35': -3606.0, '37': 0, '39': -8.0, '46': -2419.0, '54': -20.0, '56': -150.0, '65': -2.0, '71': -93.0, '72': -27183.0, '75': -23129.0, '78': -15809.0, '79': -103799.0, '81': -21.0, '87': -510.0, '92': -27.0, '93': -11.0, '98': -128.0, '101': -6547.0, '111': 0.0, '114': -321.0, '117': 0.0, '118': -460.0, '123': -4498.0, '126': -156.0, '142': -1160.0, '146': -12392.0, '147': -158262.0, '151': -113.0, '162': -83.0, '166': -18.0, '180': -1739.0, '183': -22.0, '186': -2.0, '187': 0.0, '192': -684.0, '196': -394.0, '197': -2194.0, '201': -2.0, '203': 279936.0, '212': -2.0, '215': -1420.0}",TOGO,TG
TOKELAU,"{'3': -19.0, '11': -720.0, '30': 0.0, '37': 0, '81': 0.0, '144': -1288.0, '176': -85.0, '204': 1238.0}",TOKELAU,TK
TONGA,"{'3': -1292.0, '11': -13236.0, '12': -7.0, '19': -3.0, '24': 0.0, '30': 0.0, '35': -149.0, '37': 0, '54': -1.0, '56': -19.0, '65': 0.0, '70': -1362.0, '71': 0.0, '72': -107.0, '87': -932.0, '92': -2.0, '93': -1.0, '98': 0.0, '101': -21.0, '142': -7.0, '144': -28331.0, '148': -47.0, '151': -5.0, '157': -26.0, '166': -14.0, '176': -60.0, '196': -33.0, '197': -16.0, '205': 3742.0, '215': -273.0, '216': -28559.0, '220': -30.0}",TONGA,TO
TRINIDAD AND TOBAGO,"{'7': -752.0, '8': -33.0, '11': -2013.0, '12': -111.0, '14': -418.0, '17': -1506.0, '19': -106.0, '22': -219.0, '24': -5.0, '25': 0.0, '28': -238.0, '30': -4.0, '35': -70035.0, '37': -12589, '38': -350.0, '48': -40.0, '52': -112.0, '53': -13.0, '54': -13.0, '56': -176.0, '58': -312.0, '59': -23.0, '60': -46.0, '65': -2.0, '71': -44.0, '72': -467.0, '78': -1015.0, '81': -15.0, '83': -2291.0, '89': -519.0, '92': -16.0, '93': -6.0, '98': -124.0, '101': -172.0, '102': -2343.0, '111': 0.0, '116': -1.0, '118': -22.0, '124': -35.0, '129': -29.0, '135': -42.0, '142': -683.0, '151': -356.0, '156': -141.0, '163': -75.0, '166': -32.0, '171': -275.0, '172': -504.0, '175': -1011.0, '186': -8.0, '187': -5.0, '190': -29.0, '192': -276.0, '196': -306.0, '197': -346.0, '206': 78849.0, '215': -29508.0, '216': -208075.0, '217': -1758.0, '222': -2646.0}",TRINIDAD AND TOBAGO,TT
TUNISIA,"{'8': -44.0, '11': -753.0, '12': -4181.0, '15': -618.0, '19': -16137.0, '24': -1.0, '28': -99.0, '30': -150.0, '35': -18774.0, '37': 0, '48': -4.0, '53': -34.0, '54': -1135.0, '56': -975.0, '61': -785.0, '65': -26.0, '68': -17.0, '71': -808.0, '72': -444572.0, '75': -223.0, '78': -45857.0, '81': -647.0, '87': -510.0, '92': -573.0, '93': -41.0, '97': -314.0, '98': -113.0, '100': -22860.0, '101': -108129.0, '104': -259.0, '108': -1935.0, '111': -4.0, '115': -3292.0, '116': -22.0, '117': -8.0, '118': -1212.0, '124': -969.0, '126': -270.0, '136': -2781.0, '142': -5148.0, '143': -663.0, '151': -1133.0, '155': -801.0, '160': -603.0, '161': -538.0, '162': -155.0, '164': -994.0, '166': -1924.0, '167': -333.0, '181': -39.0, '186': -200.0, '187': -86.0, '190': -140.0, '192': -3688.0, '196': -5734.0, '197': -12630.0, '207': 60145.0, '208': -708.0, '214': -5874.0, '215': -6048.0, '216': -175685.0, '222': -12.0}",TUNISIA,TN
TURKEY,"{'1': -1838.0, '8': -641.0, '9': -539.0, '10': -11.0, '11': -43655.0, '12': -159999.0, '13': -2023.0, '15': -4007.0, '18': -23.0, '19': -101925.0, '22': -6.0, '24': -40.0, '28': -459.0, '30': -14454.0, '35': -28763.0, '37': -50, '39': -6.0, '48': -9.0, '50': -79.0, '53': -605.0, '54': -3077.0, '56': -33385.0, '59': -31.0, '61': -898.0, '65': -468.0, '71': -7644.0, '72': -340271.0, '77': -472.0, '78': -1837282.0, '81': -34081.0, '86': -25.0, '87': -32.0, '92': -3391.0, '93': -104.0, '94': -130.0, '96': -384.0, '97': -20677.0, '98': -559.0, '100': -27150.0, '101': -20513.0, '104': -1031.0, '105': -49353.0, '108': -13342.0, '109': -1021.0, '111': -229.0, '112': -226.0, '115': -2704.0, '116': -581.0, '117': -233.0, '118': -1435.0, '124': -692.0, '129': -308.0, '131': -585.0, '133': -236.0, '134': -86.0, '139': -35.0, '142': -199280.0, '149': -20011.0, '151': -12238.0, '156': -134.0, '159': -94.0, '160': -934.0, '161': -1149.0, '162': -789.0, '163': -8.0, '164': -5137.0, '166': -9206.0, '167': -10230.0, '180': -87.0, '181': -394.0, '186': -405.0, '187': -237.0, '190': -1359.0, '192': -5356.0, '193': -44.0, '196': -51223.0, '197': -80729.0, '199': -777.0, '201': -1.0, '208': 6052652.0, '213': -1376.0, '214': -38186.0, '215': -97205.0, '216': -112943.0, '222': -123.0}",TURKEY,TR
TURKMENISTAN,"{'9': -811.0, '11': -127.0, '12': -230.0, '13': -1644.0, '18': -5382.0, '19': -15.0, '24': 0.0, '28': -27.0, '30': -317.0, '35': -536.0, '37': 0, '53': -8.0, '54': -189.0, '56': -19.0, '61': -47.0, '65': -332.0, '71': -34.0, '72': -239.0, '77': -203.0, '78': -7347.0, '81': -116.0, '92': -44.0, '93': -1.0, '96': -1954.0, '98': -3.0, '100': -2233.0, '101': -283.0, '105': -1104.0, '109': -973.0, '111': -552.0, '115': -251.0, '117': -207.0, '118': -19.0, '142': -36.0, '151': -87.0, '161': -68.0, '166': -154.0, '167': -185561.0, '181': -28.0, '186': -13.0, '187': -11.0, '192': -79.0, '196': -258.0, '197': -153.0, '199': -446.0, '208': -2793.0, '209': 194920.0, '213': -22979.0, '215': -538.0, '216': -3347.0, '219': -756.0}",TURKMENISTAN,TM
TURKS AND CAICOS ISLANDS,"{'7': -5.0, '14': -1655.0, '22': -1.0, '30': -1.0, '35': -63.0, '37': -1695, '59': -35.0, '71': 0.0, '72': -7.0, '98': 0.0, '123': -771.0, '142': 0.0, '151': -2.0, '210': 25748.0, '215': -149.0}",TURKS AND CAICOS ISLANDS,TC
TUVALU,"{'8': -4.0, '11': -214.0, '12': 0.0, '19': -1.0, '30': 0.0, '37': 0, '54': 0.0, '56': -2.0, '70': -420.0, '71': 0.0, '72': -1.0, '81': -8.0, '87': 0.0, '101': -1.0, '107': -311.0, '140': -37.0, '144': -1903.0, '148': -35.0, '151': 0.0, '166': -2.0, '167': -580.0, '176': -58.0, '186': 0.0, '192': -44.0, '197': -2.0, '204': -47.0, '211': 239.0}",TUVALU,TV
UGANDA,"{'8': -1.0, '11': -4480.0, '12': -374.0, '14': -11.0, '19': -843.0, '24': 0.0, '27': -324.0, '28': -80.0, '30': -9.0, '32': -1058.0, '35': -14224.0, '37': -11, '48': -11.0, '53': -18.0, '54': -47.0, '55': -5950.0, '56': -1713.0, '61': -86.0, '64': -1331.0, '65': -9.0, '66': -54.0, '67': -202.0, '71': -271.0, '72': -663.0, '78': -2874.0, '81': -140.0, '87': 0.0, '92': -97.0, '93': -60.0, '94': -45309.0, '98': -169.0, '101': -1137.0, '106': -290597.0, '111': -1.0, '113': -251.0, '116': 0.0, '117': 0.0, '118': -35.0, '139': -502.0, '142': -2301.0, '151': -1586.0, '161': -80.0, '162': -29.0, '166': -23.0, '167': -80.0, '168': -92061.0, '182': -27.0, '186': -11.0, '187': -6.0, '190': -5852.0, '191': -151003.0, '192': -282.0, '194': -1728.0, '196': -4948.0, '197': -853.0, '200': -4326.0, '212': 1720313.0, '215': -76333.0, '216': -66421.0, '226': -559.0}",UGANDA,UG
UKRAINE,"{'8': -4451.0, '9': -2452.0, '11': -18568.0, '12': -14046.0, '13': -2687.0, '14': -18.0, '18': -222436.0, '19': -2648.0, '24': -126.0, '28': -930.0, '30': -11275.0, '35': -78644.0, '36': -22.0, '37': -226, '48': -186.0, '50': -711.0, '51': -131.0, '53': -3257.0, '54': -131316.0, '56': -11400.0, '59': -77.0, '60': -418.0, '61': -171.0, '65': -24170.0, '71': -2851.0, '72': -18166.0, '77': -12203.0, '78': -289743.0, '81': -19846.0, '87': -7.0, '92': -70944.0, '93': -437.0, '98': -5232.0, '100': -131205.0, '101': -248460.0, '104': -397.0, '105': -355751.0, '109': -26066.0, '111': -32262.0, '112': -87.0, '115': -933.0, '116': -61.0, '117': -20566.0, '118': -1471.0, '124': -868.0, '129': -376.0, '131': -42436.0, '134': -140.0, '139': -267.0, '142': -3022.0, '144': -2050.0, '145': -80.0, '149': -63.0, '151': -5693.0, '156': -603.0, '159': -455.0, '161': -272594.0, '162': -53384.0, '166': -43363.0, '167': -3268263.0, '177': -68.0, '181': -1297.0, '186': -11582.0, '187': -2806.0, '190': -4588.0, '192': -106373.0, '196': -10176.0, '197': -10631.0, '199': -1212.0, '208': -5745.0, '209': -7952.0, '213': 4997387.0, '215': -22119.0, '216': -370255.0, '219': -123658.0, '222': -197.0}",UKRAINE,UA
UNITED ARAB EMIRATES,"{'11': -11136.0, '12': -558.0, '15': -7954.0, '18': -21.0, '19': -864.0, '24': 0.0, '28': -40.0, '30': -347.0, '35': -22608.0, '37': 0, '53': -149.0, '54': -211.0, '56': -647.0, '61': -719.0, '65': -32.0, '71': -257.0, '72': -895.0, '81': -87.0, '92': -618.0, '93': -11.0, '94': -38470.0, '97': -289.0, '98': -228.0, '101': -665.0, '104': -211.0, '108': -26760.0, '111': -33.0, '115': -2961.0, '116': -2.0, '117': -61.0, '118': -77.0, '123': -3555.0, '124': -75.0, '126': -73.0, '142': -2076.0, '151': -616.0, '152': -18978.0, '155': -14087.0, '160': -457.0, '161': -163.0, '164': -9558.0, '166': -514.0, '167': -353.0, '181': -23.0, '186': -127.0, '187': -21.0, '190': -214.0, '192': -438.0, '193': -1688.0, '196': -3292.0, '197': -826.0, '208': -58.0, '214': 8716332.0, '215': -11065.0, '216': -18046.0}",UNITED ARAB EMIRATES,AE
UNITED KINGDOM,"{'2': -782.0, '4': -1135.0, '6': -435.0, '7': -1038.0, '8': -951.0, '11': -1285149.0, '12': -11721.0, '14': -2135.0, '15': -3062.0, '16': -32820.0, '17': -2537.0, '18': -453.0, '19': -22472.0, '20': -462.0, '22': -3877.0, '23': -36.0, '24': -1004.0, '25': 0.0, '27': -1315.0, '28': -6281.0, '29': -2238.0, '30': -11981.0, '33': -97.0, '34': -295.0, '35': -537504.0, '36': -53.0, '37': -20974, '38': -2394.0, '41': -60665.0, '43': -7061.0, '44': -1686.0, '47': -98.0, '48': -622.0, '50': -628.0, '51': -31.0, '52': -27.0, '53': -35876.0, '54': -6410.0, '56': -21428.0, '58': -647.0, '59': -503.0, '60': -2255.0, '61': -3161.0, '62': -91.0, '64': -48.0, '65': -1297.0, '68': -123.0, '69': -1089.0, '70': -348.0, '71': -6460.0, '72': -169565.0, '74': -84.0, '77': -33.0, '78': -118246.0, '79': -1595.0, '80': -5741.0, '81': -18033.0, '82': -14.0, '84': -381.0, '86': -238.0, '87': -6.0, '89': -337.0, '91': -103.0, '92': -15065.0, '93': -1857.0, '94': -10999.0, '95': -32911.0, '98': -305197.0, '99': -34195.0, '100': -21235.0, '101': -66500.0, '102': -4832.0, '103': -18205.0, '104': -813.0, '107': -7.0, '108': -10191.0, '111': -3712.0, '112': -179.0, '114': -202.0, '115': -7719.0, '116': -65.0, '117': -6620.0, '118': -5633.0, '120': -1081.0, '121': -11425.0, '122': -110.0, '124': -31494.0, '127': -458.0, '129': -3877.0, '133': -105.0, '134': -102.0, '135': -104.0, '136': -1307.0, '139': -1798.0, '142': -57243.0, '144': -286746.0, '145': -73.0, '151': -19940.0, '152': -11975.0, '156': -2422.0, '157': -1621.0, '158': -187.0, '159': -5326.0, '160': -4556.0, '161': -45577.0, '162': -21089.0, '163': -74.0, '164': -6868.0, '166': -31593.0, '167': -1739.0, '170': -287.0, '172': -759.0, '175': -829.0, '176': -20.0, '181': -658.0, '182': -295.0, '183': -141.0, '186': -9187.0, '187': -740.0, '188': -38.0, '190': -67382.0, '192': -303193.0, '193': -1192.0, '196': -29715.0, '197': -45951.0, '199': -313.0, '200': -944.0, '201': -2147.0, '206': -2629.0, '208': -26016.0, '210': -471.0, '212': -998.0, '214': -29191.0, '215': 9359587.0, '216': -673667.0, '218': -541.0, '220': -115.0, '222': -1699.0, '223': -1178.0, '226': -1584.0, '227': -12705.0}",UNITED KINGDOM,GB
UNITED STATES,"{'1': -2225.0, '2': -1072.0, '3': -2557.0, '4': -112.0, '6': -473.0, '7': -2747.0, '8': -5184.0, '10': -683.0, '11': -116620.0, '12': -11648.0, '14': -10359.0, '15': -1641.0, '16': -45115.0, '17': -1044.0, '18': -84.0, '19': -16382.0, '20': -4647.0, '22': -3606.0, '23': -141.0, '24': -5453.0, '25': 0.0, '27': -920.0, '28': -22410.0, '29': -165.0, '30': -3454.0, '33': -208.0, '34': -952.0, '35': -273226.0, '36': -370.0, '37': -230255, '38': -3212.0, '39': -579.0, '42': -17015.0, '43': -20762.0, '44': -20810.0, '46': -164.0, '47': -32.0, '48': -15209.0, '50': -1519.0, '51': -176.0, '52': -384.0, '53': -3161.0, '54': -8115.0, '56': -14528.0, '58': -637.0, '59': -14626.0, '60': -28026.0, '61': -6075.0, '62': -5488.0, '65': -1181.0, '66': -259.0, '68': -45.0, '69': -23.0, '71': -5445.0, '72': -61668.0, '74': -419.0, '75': -550.0, '77': -109.0, '78': -152639.0, '79': -716.0, '81': -23297.0, '82': -38.0, '84': -452.0, '85': -19572.0, '86': -9299.0, '87': -288.0, '88': -226.0, '89': -740.0, '90': -1586.0, '91': -6954.0, '92': -9362.0, '93': -2604.0, '94': -32867.0, '95': -12697.0, '98': -35190.0, '99': -230.0, '100': -76794.0, '101': -54011.0, '102': -6349.0, '103': -58340.0, '104': -2633.0, '107': -42.0, '108': -5167.0, '111': -543.0, '112': -579.0, '113': -163.0, '114': -399.0, '115': -10550.0, '116': -147.0, '117': -588.0, '118': -2972.0, '122': -46.0, '123': -1666.0, '124': -3632.0, '125': -1441.0, '126': -116.0, '127': -48.0, '129': -799248.0, '133': -856.0, '134': -317.0, '135': -121.0, '136': -1971.0, '139': -1098.0, '142': -35242.0, '144': -35989.0, '145': -3775.0, '148': -9.0, '150': -1259.0, '151': -18657.0, '154': -333.0, '155': -8179.0, '156': -16867.0, '157': -733.0, '158': -1706.0, '159': -41292.0, '160': -37857.0, '161': -18035.0, '162': -7980.0, '163': -159515.0, '164': -4317.0, '166': -6235.0, '167': -4583.0, '172': -851.0, '174': -60.0, '175': -346.0, '176': -297.0, '180': -826.0, '181': -1309.0, '183': -152.0, '184': -16721.0, '186': -2646.0, '187': -866.0, '188': -28.0, '190': -7429.0, '192': -57112.0, '193': -613.0, '196': -22503.0, '197': -38779.0, '199': -273.0, '200': -1149.0, '201': -4211.0, '202': -57.0, '203': -182.0, '206': -6439.0, '207': -644.0, '208': -18675.0, '210': -1046.0, '211': -3.0, '212': -806.0, '213': -2782.0, '214': -15620.0, '215': -170771.0, '216': 50632836.0, '217': -16886.0, '218': -743.0, '222': -10598.0, '223': -3335.0, '226': -1169.0}",UNITED STATES,US
UNITED STATES VIRGIN ISLANDS,"{'6': -422.0, '7': -743.0, '25': 0.0, '35': -95.0, '36': -73.0, '37': -2991, '48': -8.0, '52': -32.0, '59': -84.0, '72': 0.0, '81': 0.0, '83': -658.0, '123': -540.0, '163': -256.0, '171': -634.0, '172': -89.0, '199': -20.0, '215': -181.0, '217': 56753.0}",UNITED STATES VIRGIN ISLANDS,UM
URUGUAY,"{'4': -108.0, '8': -134043.0, '11': -11449.0, '12': -273.0, '14': -17.0, '18': -26.0, '19': -533.0, '24': -565.0, '28': -30537.0, '30': -17.0, '35': -7036.0, '37': -485, '42': -5652.0, '44': -662.0, '48': -374.0, '53': -1.0, '54': -45.0, '56': -231.0, '59': -189.0, '60': -1002.0, '62': -76.0, '65': -6.0, '71': -126.0, '72': -2784.0, '78': -3782.0, '81': -112.0, '86': -149.0, '87': 0.0, '90': -279.0, '91': -67.0, '92': -56.0, '93': -11.0, '98': -61.0, '100': -6193.0, '101': -7383.0, '111': -3.0, '116': 0.0, '117': -17.0, '118': -91.0, '123': -585.0, '129': -3469.0, '133': 0.0, '142': -726.0, '145': -38.0, '151': -248.0, '156': -914.0, '158': -3168.0, '159': -1384.0, '161': -120.0, '162': -256.0, '166': -207.0, '167': -119.0, '186': -18.0, '187': -13.0, '190': -135.0, '192': -81427.0, '196': -2249.0, '197': -1645.0, '208': -58.0, '215': -1532.0, '216': -50274.0, '218': 108267.0, '222': -4519.0}",URUGUAY,UY
UZBEKISTAN,"{'0': -219.0, '9': -983.0, '11': -2185.0, '12': -1190.0, '13': -16254.0, '18': -14570.0, '19': -418.0, '24': -5.0, '28': -32.0, '30': -925.0, '35': -6874.0, '37': 0, '48': -1.0, '53': -70.0, '54': -2777.0, '56': -314.0, '61': -112.0, '65': -1096.0, '71': -382.0, '72': -1258.0, '77': -765.0, '78': -46898.0, '81': -8459.0, '87': 0.0, '92': -170.0, '93': -13.0, '98': -105.0, '100': -21669.0, '101': -2726.0, '105': -296511.0, '109': -8940.0, '111': -2569.0, '115': -2122.0, '116': -3.0, '117': -809.0, '118': -119.0, '124': -56.0, '131': -691.0, '142': -256.0, '151': -660.0, '161': -652.0, '162': -1006.0, '166': -129.0, '167': -1146175.0, '181': -80.0, '186': -59.0, '187': -78.0, '192': -865.0, '196': -4343.0, '197': -1035.0, '199': -7563.0, '208': -10954.0, '209': -67003.0, '213': -223491.0, '215': -2087.0, '216': -63496.0, '219': 1162007.0}",UZBEKISTAN,UZ
VANUATU,"{'8': -8.0, '11': -1592.0, '12': -6.0, '19': -13.0, '24': 0.0, '30': -15.0, '37': 0, '54': 0.0, '56': -4.0, '70': -186.0, '71': 0.0, '72': -843.0, '74': -210.0, '81': -70.0, '92': 0.0, '98': 0.0, '101': -21.0, '142': -11.0, '143': -3833.0, '151': 0.0, '157': -98.0, '176': -12.0, '186': 0.0, '188': -64.0, '196': -1.0, '197': -11.0, '215': -181.0, '220': 3257.0, '224': -67.0}",VANUATU,VU
VATICAN,"{'30': 0.0, '37': 0, '65': 0.0, '71': 0.0, '81': 0.0, '101': -166.0, '186': -2.0, '197': -6.0, '221': 809.0}",VATICAN,VA
VENEZUELA,"{'7': -39.0, '8': -176369.0, '10': -17000.0, '11': -7560.0, '12': -1302.0, '14': -30.0, '19': -2613.0, '24': -5707.0, '25': 0.0, '28': -248105.0, '30': -52.0, '35': -22375.0, '37': -95834, '38': -52.0, '42': -523553.0, '44': -1780486.0, '48': -28214.0, '50': -49.0, '51': -245.0, '52': -16500.0, '53': -60.0, '54': -309.0, '56': -911.0, '58': -29.0, '59': -34063.0, '60': -388861.0, '61': -32.0, '62': -245.0, '65': -46.0, '71': -290.0, '72': -7249.0, '78': -10095.0, '81': -1046.0, '83': -324.0, '86': -303.0, '89': -23326.0, '90': -2488.0, '91': -103.0, '92': -828.0, '93': -103.0, '98': -145.0, '100': -361.0, '101': -59432.0, '104': -30.0, '111': -34.0, '116': -20.0, '117': -24.0, '118': -548.0, '129': -70377.0, '142': -5162.0, '145': -165.0, '151': -1225.0, '156': -119553.0, '159': -941889.0, '161': -94.0, '162': -27732.0, '163': -994.0, '166': -282.0, '167': -96.0, '172': -27.0, '181': -36.0, '186': -25.0, '187': -90.0, '190': -359.0, '192': -325667.0, '196': -1535.0, '197': -5212.0, '206': -24001.0, '208': -52.0, '215': -8611.0, '216': -505647.0, '218': -14908.0, '222': 1324193.0}",VENEZUELA,VE
VIETNAM,"{'3': -210.0, '8': -5.0, '11': -269812.0, '12': -3412.0, '16': -26986.0, '18': -359.0, '19': -8596.0, '24': -13.0, '28': -161.0, '30': -709.0, '33': -39098.0, '35': -182265.0, '37': -27, '43': -303095.0, '48': -1.0, '53': -60.0, '54': -50350.0, '56': -10384.0, '60': -50.0, '65': -53.0, '71': -8677.0, '72': -143865.0, '78': -125327.0, '81': -212.0, '85': -373.0, '87': -3.0, '92': -5272.0, '93': -916.0, '94': -1324.0, '98': -727.0, '101': -6077.0, '103': -335668.0, '109': -102.0, '110': -20270.0, '111': -83.0, '116': -13.0, '117': -40.0, '118': -570.0, '121': -101220.0, '129': -91.0, '133': -297.0, '142': -14712.0, '143': -617.0, '144': -9742.0, '151': -14596.0, '156': -69.0, '160': -438.0, '161': -3681.0, '162': -58.0, '163': -27.0, '166': -2383.0, '167': -13662.0, '183': 0.0, '186': -2373.0, '187': -24.0, '190': -192.0, '192': -2205.0, '196': -20245.0, '197': -12263.0, '201': -7322.0, '202': -204.0, '208': -39.0, '213': -12596.0, '215': -35168.0, '216': -1403193.0, '222': -10.0, '223': 76767.0, '225': -14.0}",VIETNAM,VN
WALLIS AND FUTUNA,"{'19': -2.0, '30': 0.0, '37': -11, '59': -11.0, '74': -35.0, '81': 0.0, '143': -11867.0, '166': -2.0, '187': 0.0, '224': 2040.0}",WALLIS AND FUTUNA,WF
YEMEN,"{'2': -2320.0, '11': -903.0, '12': -366.0, '15': -21605.0, '18': -31.0, '19': -426.0, '24': 0.0, '30': -93.0, '35': -3185.0, '37': 0, '53': -13.0, '54': -190.0, '56': -171.0, '57': -5322.0, '61': -9158.0, '65': -19.0, '67': -2053.0, '71': -223.0, '72': -554.0, '78': -4918.0, '81': -279.0, '92': -370.0, '93': -1.0, '97': -2020.0, '98': -34.0, '100': -29975.0, '101': -395.0, '104': -29708.0, '108': -70672.0, '111': 0.0, '112': -528.0, '115': -6323.0, '118': -19.0, '142': -1338.0, '145': -30.0, '151': -611.0, '155': -1413.0, '161': -147.0, '164': -35517.0, '166': -87.0, '167': -646.0, '179': -769945.0, '186': -41.0, '187': -14.0, '189': -13285.0, '190': -96.0, '192': -187.0, '196': -2604.0, '197': -690.0, '208': -136.0, '214': -205618.0, '215': -20071.0, '216': -56816.0, '225': 387113.0}",YEMEN,YE
ZAMBIA,"{'5': -307.0, '8': -1.0, '11': -8153.0, '12': -130.0, '19': -359.0, '24': -2.0, '27': -4415.0, '30': -13.0, '35': -3999.0, '37': -10, '38': -10.0, '50': -42.0, '53': -135.0, '54': -73.0, '56': -675.0, '61': -25.0, '64': -209.0, '65': -3.0, '71': -341.0, '72': -392.0, '78': -1115.0, '81': -241.0, '92': -30.0, '93': -12.0, '94': -1451.0, '98': -388.0, '101': -895.0, '111': 0.0, '113': -127.0, '116': 0.0, '117': 0.0, '118': -21.0, '120': -31375.0, '123': -678.0, '137': -5315.0, '139': -3167.0, '142': -1045.0, '144': -1594.0, '151': -558.0, '161': -54.0, '166': -105.0, '167': -469.0, '181': -56.0, '183': -17.0, '186': -11.0, '187': -6.0, '190': -22901.0, '192': -198.0, '196': -646.0, '197': -424.0, '199': -21.0, '200': -7637.0, '212': -5.0, '215': -33040.0, '216': -36122.0, '226': 187955.0, '227': -31692.0}",ZAMBIA,ZM
ZIMBABWE,"{'8': -2.0, '11': -45917.0, '12': -352.0, '14': -14.0, '19': -503.0, '24': -3.0, '27': -64301.0, '28': -129.0, '30': -41.0, '35': -11299.0, '37': -33, '38': -19.0, '48': -1.0, '53': -299.0, '54': -116.0, '56': -445.0, '61': -32.0, '64': -282.0, '65': -10.0, '71': -143.0, '72': -801.0, '81': -425.0, '87': -2.0, '92': -97.0, '93': -13.0, '98': -3551.0, '101': -922.0, '111': -2.0, '113': -127.0, '116': -4.0, '117': -5.0, '118': -71.0, '120': -27221.0, '124': -106.0, '137': -97379.0, '139': -15135.0, '142': -1691.0, '144': -8992.0, '151': -319.0, '161': -134.0, '162': -1312.0, '166': -18.0, '167': -71.0, '172': 0.0, '181': -27.0, '186': -6.0, '187': -18.0, '190': -690243.0, '192': -451.0, '196': -690.0, '197': -1027.0, '200': -759.0, '201': -1.0, '212': -1.0, '215': -170350.0, '216': -80606.0, '222': -13.0, '226': -16816.0, '227': 416141.0}",ZIMBABWE,ZW
